file,model,table,column,description,dataType,formatString,lineageTag,sourceColumn
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num1,cust_num1,double,,98608169-7eda-49fb-854c-1efb8444dc01,cust_num1
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num2,cust_num2,double,,fd499a8c-e631-4db4-992a-dbaac860855e,cust_num2
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num3,cust_num3,double,,b36fa181-93b6-4b55-914c-187313fd7042,cust_num3
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num4,cust_num4,double,,05b3c9ba-69f7-47f0-9807-9595abc07538,cust_num4
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num5,cust_num5,double,,ec9b013a-98d6-476a-9bb6-f1c0b438a191,cust_num5
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num6,cust_num6,double,,98303d1c-6689-44e3-ae8e-84114ca58714,cust_num6
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_num7,cust_num7,double,,3e4a4ff8-8194-4aa0-99cf-bd0a9ac37bf2,cust_num7
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_bool1,cust_bool1,boolean,"""""""TRUE"""";""""TRUE"""";""""FALSE""""""",1efe13de-c2d8-48f1-b260-b5490ee44605,cust_bool1
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,cust_bool2,cust_bool2,boolean,"""""""TRUE"""";""""TRUE"""";""""FALSE""""""",c1b08327-f99a-42b3-8b1f-85e98ff1fdf6,cust_bool2
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_id,Identifier for ext.,string,,3fb318a4-53cb-4a81-9513-5f85f5f76aa5,ext_id
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_source,Text label for ext source.,string,,1cf0e932-b3c2-49cc-aa60-94fba1e3551e,ext_source
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_name,Text label for ext name.,string,,ae21d8d1-0564-4dd7-8ff9-eff020c2295b,ext_name
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_is_match,Text label for ext is match.,string,,569d1db6-0e1d-4f59-9b98-144083676ef3,ext_is_match
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_match_rule,Numeric value for ext match rule.,int64,0,03488cb4-686a-4d87-aab0-daaeea8ea963,ext_match_rule
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_match_conf,Numeric value for ext match conf.,double,,300aff84-9ea8-41b9-a702-58dbeea85581,ext_match_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_num_employees_range,Count of ext num employees range.,string,,78af6da5-e4db-40b3-aec5-9ea0e8567d77,ext_num_employees_range
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_revenue_range,Amount for ext revenue range.,string,,ba0ff4af-73a9-43e0-bbb8-0d29ba47a455,ext_revenue_range
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_year_founded,Numeric value for ext year founded.,int64,0,3b494c24-c1ef-4a51-8c55-d1a2996a6daa,ext_year_founded
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_industry,Text label for ext industry.,string,,e979e463-3c86-43ac-bd65-e157e797f471,ext_industry
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_addr_street,Text label for ext addr street.,string,,ec86e494-a24a-4cea-a10a-75430998fee0,ext_addr_street
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_addr_city,Text label for ext addr city.,string,,63c081b8-8d31-4f62-b155-1d35a7e0087a,ext_addr_city
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_addr_state,Text label for ext addr state.,string,,ef89c26c-cb23-40c1-b24f-814839796ee3,ext_addr_state
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_addr_postal_code,Text label for ext addr postal code.,string,,5ebecd43-e5e5-4b16-acad-ddefe13805b3,ext_addr_postal_code
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_addr_country,Count of ext addr country.,string,,88d40c90-aecb-4a15-9837-536d3568d524,ext_addr_country
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_web_url,Text label for ext web url.,string,,e43cd76c-0541-457f-9841-abcf94aed274,ext_web_url
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_phone,Text label for ext phone.,string,,62105f56-f8ed-4ab8-90fb-b9c9dae356d7,ext_phone
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_linkedin_url,Text label for ext linkedin url.,string,,18e9504d-4f10-4ba5-92f3-990bad4dc303,ext_linkedin_url
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_self_verified,Indicates whether ext self verified.,boolean,"""""""TRUE"""";""""TRUE"""";""""FALSE""""""",8cdf0bf4-d0fd-489e-9152-594300c43418,ext_self_verified
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_last_updated,Date/time when ext last updated.,dateTime,General Date,b05baae8-0e9a-46a9-a341-f7926f91ffc4,ext_last_updated
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,ext_debug,Text label for ext debug.,string,,61570bf2-50ab-4d7e-bd4d-e74306135840,ext_debug
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,trueai_title_department,TrueAI: Account's standardized department,string,,c562662a-4bc7-4aaf-aea4-283016f5fed1,trueai_title_department
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,trueai_title_department_conf,TrueAI: Account's standardized department prediction confidence,double,,795e4358-4431-4a21-8d08-7c0bf38e7bb6,trueai_title_department_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,trueai_erp_id,TrueAI: ERP Id,string,,036e1969-fbe4-4447-9f8f-7bb276e08556,trueai_erp_id
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,trueai_erp_id_conf,TrueAI: Numeric value for erp id conf.,double,,1ef7dd5b-97b4-47e4-976b-cf4a4a47b347,trueai_erp_id_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\accounts.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,accounts,erp_id,Identifier for erp.,string,,39f3f06e-364b-46fd-94de-b6f7edca37b1,erp_id
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,_sys_docid,System: Value for docid.,,,d4dc375b-3742-4a72-8021-282ef1deeb00,[_sys_docid]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,_sys_user_id,System: Identifier for user.,,,54c10149-472b-49e0-bc98-6eff465482a1,[_sys_user_id]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,_sys_filter_start_date,System: Date/time when filter start date.,,Short Date,f4fe8b25-e5d5-47dd-9cd9-7ea34bb5a612,[_sys_filter_start_date]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,full_name,Value for full name.,,,557fe57f-8f4b-4b3d-a10a-2200331b5872,[full_name]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,user_role_function,Value for user role function.,,,8d5e3e68-b425-469a-be69-9032ba86a953,[user_role_function]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,step_id,Identifier for step.,,0,e4586870-7037-40aa-ad9c-55d2b4a8b48c,[step_id]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,step_name,Value for step name.,,,5205da11-e411-41ad-8982-86db784dcfca,[step_name]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,crm_activity_count,CRM: Count of activity count.,,0,779a605d-f7de-4267-9b51-953b7963ac23,[crm_activity_count]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,steps,Value for steps.,,0,1b44c856-3bf4-4003-a0c8-573812a7111d,[steps]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,total_duration,Value for total duration.,,"#,0",13f8154c-e727-45e5-b6a4-308dd878c4de,[total_duration]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,expected_duration,Value for expected duration.,,"#,0",f240be9c-14e0-4538-81d6-c41f5da6f591,[expect_duration]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,capped_duration,Value for capped duration.,,"#,0",709aafaa-8f1c-4039-8526-dbda8caf13b8,[capped_duration]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,raw_ratio,Value for raw ratio.,,,5d06fe7f-1533-4847-b8f9-68b8f34e5b82,[raw_ratio]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,capped_ratio,Value for capped ratio.,,,096e607b-77c8-4671-9837-43d307a11ba1,[capped_ratio]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,month_to_week_adjustment,Value for month to week adjustment.,,,299c10e1-f3c2-46af-954b-4d402512e379,[month_to_week_adjustment]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,act_capture_level,Value for act capture level.,,,9ce2f361-9ef8-4ca8-bc91-aaa2b6ea15e5,[act_capture_level]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,_sys_filter_end_date,System: Date/time when filter end date.,,Short Date,7e414115-5480-4760-a588-77f304814187,[_sys_filter_end_date]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,sort,Value for sort.,,0,f74fc398-bff8-47c6-9b04-6bac24951441,[sort]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,time_alloc,Date/time when time alloc.,,,62349f31-2de6-4533-a5fe-a8b055fed5de,[time_alloc]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,time_alloc_eng,Date/time when time alloc eng.,double,,a96d2a1e-cf60-492e-b381-989af87fe4f1,[time_alloc_eng]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\act_capture_level_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,act_capture_level_summary,time_alloc_no_eng,Date/time when time alloc no eng.,,"#"" hrs/week""",2f4c9d9d-c1a8-422d-b5a2-9662b9df32cd,[time_alloc_no_eng]
